Name	ID	Organism	log2FoldChange	Base
NEUROD4	ENSG00000123307	Mus musculus	4.1762067197417165	Cone
NEUROD4	ENSG00000123307	Homo sapiens	4.062197143585453	Rod
NEUROD4	ENSG00000123307	Homo sapiens	4.443014843097003	Cone
NEUROD4	ENSG00000123307	Mus musculus	3.3459742953439773	Amacrine Cell
NEUROD4	ENSG00000123307	Homo sapiens	5.812452460424495	Rod Bipolar Cell
NEUROD4	ENSG00000123307	Mus musculus	5.69300911641403	Rod Bipolar Cell
NEUROD4	ENSG00000123307	Homo sapiens	5.392861696193801	AC/HC Precursor
NEUROD4	ENSG00000123307	Homo sapiens	-3.947105142169208	Melanocyte
NEUROD4	ENSG00000123307	Macaca fascicularis	5.739366309641146	Bipolar Cell
NEUROD4	ENSG00000123307	Homo sapiens	3.299084976819893	Amacrine Cell
NEUROD4	ENSG00000123307	Mus musculus	-3.030617662239529	RPC
NEUROD4	ENSG00000123307	Homo sapiens	3.762405677726768	Neurogenic Cell
NEUROD4	ENSG00000123307	Macaca fascicularis	3.490596455431809	Amacrine Cell
NEUROD4	ENSG00000123307	Mus musculus	-1.838518299283626	Muller Glia
NEUROD4	ENSG00000123307	Macaca fascicularis	-2.671430349224359	Retinal Ganglion Cell
NEUROD4	ENSG00000123307	Mus musculus	1.5821821844227508	Neurogenic Cell
NEUROD4	ENSG00000123307	Mus musculus	1.8772270322348685	AC/HC Precursor
NEUROD4	ENSG00000123307	Mus musculus	-0.8262311558245233	Horizontal Cell
NEUROD4	ENSG00000123307	Homo sapiens	-1.0397492233800965	Pericyte
NEUROD4	ENSG00000123307	Homo sapiens	0.8210967026935961	Horizontal Cell
NEUROD4	ENSG00000123307	Macaca fascicularis	-1.5933414478763517	Macrophage
NEUROD4	ENSG00000123307	Mus musculus	-0.776880139799917	Microglia
NEUROD4	ENSG00000123307	Homo sapiens	-0.6259769286122698	Macrophage
NEUROD4	ENSG00000123307	Macaca fascicularis	-1.3994381833743883	Rod
NEUROD4	ENSG00000123307	Macaca fascicularis	-1.7680532505358884	Muller Glia
NEUROD4	ENSG00000123307	Macaca fascicularis	1.3902620207075582	Microglia
NEUROD4	ENSG00000123307	Homo sapiens	0.3754468216725837	Muller Glia
NEUROD4	ENSG00000123307	Homo sapiens	0.5042921786512294	RPC
NEUROD4	ENSG00000123307	Macaca fascicularis	1.2599880568655224	Pericyte
NEUROD4	ENSG00000123307	Mus musculus	-0.8910856457267491	Melanocyte
NEUROD4	ENSG00000123307	Homo sapiens	0.2300648671377584	Retinal Ganglion Cell
NEUROD4	ENSG00000123307	Homo sapiens	0.16590847695177427	Microglia
NEUROD4	ENSG00000123307	Mus musculus	-0.2790380705817958	Pericyte
NEUROD4	ENSG00000123307	Mus musculus	-0.2504636461899456	Macrophage
NEUROD4	ENSG00000123307	Macaca fascicularis	0.2658366134409351	Cone
NEUROD4	ENSG00000123307	Mus musculus	-0.06498773560812408	Retinal Ganglion Cell
NEUROD4	ENSG00000123307	Macaca fascicularis	0.578066741169447	Horizontal Cell
NEUROD4	ENSG00000123307	Macaca fascicularis	-0.4435949636952759	Melanocyte
NHLH2	ENSG00000177551	Mus musculus	7.144180935105887	Amacrine Cell
NHLH2	ENSG00000177551	Homo sapiens	7.16400048296276	Amacrine Cell
NHLH2	ENSG00000177551	Homo sapiens	6.798656961480862	Retinal Ganglion Cell
NHLH2	ENSG00000177551	Mus musculus	4.513347406846022	Retinal Ganglion Cell
NHLH2	ENSG00000177551	Mus musculus	4.2910730238665975	Horizontal Cell
NHLH2	ENSG00000177551	Homo sapiens	5.14932449300748	Horizontal Cell
NHLH2	ENSG00000177551	Homo sapiens	6.138850331626043	AC/HC Precursor
NHLH2	ENSG00000177551	Mus musculus	-4.316305142071475	RPC
NHLH2	ENSG00000177551	Mus musculus	4.645634377419773	AC/HC Precursor
NHLH2	ENSG00000177551	Mus musculus	2.2911374938574607	Bipolar Cell
NHLH2	ENSG00000177551	Homo sapiens	-2.1925923652353725	Melanocyte
NHLH2	ENSG00000177551	Homo sapiens	-1.5786982230211295	Rod
NHLH2	ENSG00000177551	Homo sapiens	-2.0683958056335987	RPC
NHLH2	ENSG00000177551	Mus musculus	0.9074796016744084	Cone
NHLH2	ENSG00000177551	Homo sapiens	-1.397859220118092	Pericyte
NHLH2	ENSG00000177551	Homo sapiens	-0.8598095541153437	Muller Glia
NHLH2	ENSG00000177551	Homo sapiens	-1.3981500075864384	Rod Bipolar Cell
NHLH2	ENSG00000177551	Mus musculus	0.7090505123988425	Muller Glia
NHLH2	ENSG00000177551	Homo sapiens	-0.7631853448083741	Macrophage
NHLH2	ENSG00000177551	Homo sapiens	0.5674921037826944	Bipolar Cell
NHLH2	ENSG00000177551	Mus musculus	0.6647955585912667	Pericyte
NHLH2	ENSG00000177551	Mus musculus	-1.4518562198813842	Melanocyte
NHLH2	ENSG00000177551	Mus musculus	-0.46731426675581084	Neurogenic Cell
NHLH2	ENSG00000177551	Macaca fascicularis	1.0187571501198096	Retinal Ganglion Cell
NHLH2	ENSG00000177551	Mus musculus	-0.46693839494418876	Macrophage
NHLH2	ENSG00000177551	Homo sapiens	0.4868090878807714	Neurogenic Cell
NHLH2	ENSG00000177551	Mus musculus	-0.3498060835899735	Microglia
NHLH2	ENSG00000177551	Homo sapiens	0.20354672018654488	Microglia
NHLH2	ENSG00000177551	Macaca fascicularis	-0.49576102306303416	Macrophage
NHLH2	ENSG00000177551	Macaca fascicularis	-0.5173697999873856	Rod
NHLH2	ENSG00000177551	Macaca fascicularis	-0.43112881080025817	Microglia
NHLH2	ENSG00000177551	Mus musculus	0.021286447417785244	Rod
NHLH2	ENSG00000177551	Mus musculus	-0.038227489725776685	Rod Bipolar Cell
NHLH2	ENSG00000177551	Macaca fascicularis	0.23764977925737063	Pericyte
NHLH2	ENSG00000177551	Homo sapiens	0.007927076336267375	Cone
NHLH2	ENSG00000177551	Macaca fascicularis	-0.3951263188119456	Horizontal Cell
NHLH2	ENSG00000177551	Macaca fascicularis	-0.35697547797221846	Melanocyte
NHLH2	ENSG00000177551	Macaca fascicularis	2.837630646827952	Amacrine Cell
NHLH2	ENSG00000177551	Macaca fascicularis	-0.07550853751297795	Bipolar Cell
NHLH2	ENSG00000177551	Macaca fascicularis	0.356504536843893	Cone
NHLH2	ENSG00000177551	Macaca fascicularis	-0.4095266894977593	Muller Glia
NLRP3	ENSG00000162711	Homo sapiens	8.998083947755758	Macrophage
NLRP3	ENSG00000162711	Homo sapiens	7.284945331864442	Microglia
NLRP3	ENSG00000162711	Mus musculus	7.211242859296749	Microglia
NLRP3	ENSG00000162711	Mus musculus	7.169035792478933	Macrophage
NLRP3	ENSG00000162711	Macaca fascicularis	4.145358421882344	Macrophage
NLRP3	ENSG00000162711	Homo sapiens	1.1108106392144605	Muller Glia
NLRP3	ENSG00000162711	Homo sapiens	1.1803726111051802	Amacrine Cell
NLRP3	ENSG00000162711	Homo sapiens	-1.3132341044137568	Melanocyte
NLRP3	ENSG00000162711	Homo sapiens	-0.9190589161388443	Rod
NLRP3	ENSG00000162711	Macaca fascicularis	3.405361605054107	Microglia
NLRP3	ENSG00000162711	Homo sapiens	0.9249590336711326	Retinal Ganglion Cell
NLRP3	ENSG00000162711	Homo sapiens	-1.0403529596357701	Bipolar Cell
NLRP3	ENSG00000162711	Mus musculus	-2.0357530134325437	Rod
NLRP3	ENSG00000162711	Mus musculus	-1.717763398847952	Amacrine Cell
NLRP3	ENSG00000162711	Mus musculus	-1.734538021766809	Muller Glia
NLRP3	ENSG00000162711	Mus musculus	-1.6266834059547448	Neurogenic Cell
NLRP3	ENSG00000162711	Mus musculus	-1.2650353701935562	Retinal Ganglion Cell
NLRP3	ENSG00000162711	Homo sapiens	-0.5277726377830104	Cone
NLRP3	ENSG00000162711	Homo sapiens	0.9317270333031713	AC/HC Precursor
NLRP3	ENSG00000162711	Mus musculus	-0.9329982824336565	Cone
NLRP3	ENSG00000162711	Homo sapiens	-0.5230393004657444	Horizontal Cell
NLRP3	ENSG00000162711	Mus musculus	1.662654426587069	Melanocyte
NLRP3	ENSG00000162711	Mus musculus	-0.8795257595547173	RPC
NLRP3	ENSG00000162711	Mus musculus	-0.8048582721092185	AC/HC Precursor
NLRP3	ENSG00000162711	Homo sapiens	0.32831742493324706	Pericyte
NLRP3	ENSG00000162711	Mus musculus	-0.6451406198487543	Rod Bipolar Cell
NLRP3	ENSG00000162711	Homo sapiens	0.32600703140659143	Rod Bipolar Cell
NLRP3	ENSG00000162711	Mus musculus	0.2370302374475227	Horizontal Cell
NLRP3	ENSG00000162711	Mus musculus	-0.22114767042018066	Bipolar Cell
NLRP3	ENSG00000162711	Homo sapiens	0.22090797300048137	Neurogenic Cell
NLRP3	ENSG00000162711	Homo sapiens	0.11749317933261308	RPC
NLRP3	ENSG00000162711	Macaca fascicularis	-0.22935063422907415	Retinal Ganglion Cell
NLRP3	ENSG00000162711	Macaca fascicularis	-0.5870967823613471	Pericyte
NLRP3	ENSG00000162711	Mus musculus	-0.048099461523922506	Pericyte
NLRP3	ENSG00000162711	Macaca fascicularis	-0.05966536209607847	Rod
NLRP3	ENSG00000162711	Macaca fascicularis	-1.157143092214434	Horizontal Cell
NLRP3	ENSG00000162711	Macaca fascicularis	-1.2941142271765582	Melanocyte
NLRP3	ENSG00000162711	Macaca fascicularis	0.07954190625346758	Muller Glia
NLRP3	ENSG00000162711	Macaca fascicularis	1.063136966133398	Amacrine Cell
NLRP3	ENSG00000162711	Macaca fascicularis	-0.5635946853710232	Bipolar Cell
NLRP3	ENSG00000162711	Macaca fascicularis	-0.42444076728229957	Cone
NR2E3	ENSG00000278570	Homo sapiens	8.328586607249902	Rod
NR2E3	ENSG00000278570	Mus musculus	9.589102760630013	Rod
NR2E3	ENSG00000278570	Mus musculus	5.448902841056271	Cone
NR2E3	ENSG00000278570	Mus musculus	4.182261901702807	Bipolar Cell
NR2E3	ENSG00000278570	Homo sapiens	3.55436039420806	Bipolar Cell
NR2E3	ENSG00000278570	Homo sapiens	3.751972550354033	Cone
NR2E3	ENSG00000278570	Homo sapiens	3.0842702272356624	Microglia
NR2E3	ENSG00000278570	Mus musculus	-4.544142797427376	RPC
NR2E3	ENSG00000278570	Homo sapiens	-2.398274234035194	Melanocyte
NR2E3	ENSG00000278570	Mus musculus	1.6564332691581094	Amacrine Cell
NR2E3	ENSG00000278570	Mus musculus	-1.538067282918174	Retinal Ganglion Cell
NR2E3	ENSG00000278570	Homo sapiens	-1.4895151529680817	Retinal Ganglion Cell
NR2E3	ENSG00000278570	Mus musculus	2.0623966442084303	Microglia
NR2E3	ENSG00000278570	Homo sapiens	1.3128052457347723	Amacrine Cell
NR2E3	ENSG00000278570	Mus musculus	1.812637382746615	Pericyte
NR2E3	ENSG00000278570	Mus musculus	-2.269357037905361	AC/HC Precursor
NR2E3	ENSG00000278570	Homo sapiens	1.011490336464567	Muller Glia
NR2E3	ENSG00000278570	Mus musculus	-2.411745506906615	Rod Bipolar Cell
NR2E3	ENSG00000278570	Mus musculus	-1.5863488807958464	Neurogenic Cell
NR2E3	ENSG00000278570	Homo sapiens	1.64854370741784	Neurogenic Cell
NR2E3	ENSG00000278570	Homo sapiens	-1.0529959474473256	Macrophage
NR2E3	ENSG00000278570	Homo sapiens	-0.7461715966943252	Horizontal Cell
NR2E3	ENSG00000278570	Homo sapiens	0.9118228290806253	Rod Bipolar Cell
NR2E3	ENSG00000278570	Mus musculus	0.6000452918028035	Macrophage
NR2E3	ENSG00000278570	Mus musculus	0.4486845563664809	Muller Glia
NR2E3	ENSG00000278570	Mus musculus	0.9369765850216291	Melanocyte
NR2E3	ENSG00000278570	Homo sapiens	-0.2933743191697835	RPC
NR2E3	ENSG00000278570	Homo sapiens	-0.28863874743199297	Pericyte
NR2E3	ENSG00000278570	Homo sapiens	-0.37685151579793114	AC/HC Precursor
NR2E3	ENSG00000278570	Mus musculus	0.12719739589864285	Horizontal Cell
NR2E3	ENSG00000278570	Macaca fascicularis	-0.561419472197372	Pericyte
NR2E3	ENSG00000278570	Macaca fascicularis	-1.0883208716606811	Amacrine Cell
NR2E3	ENSG00000278570	Macaca fascicularis	-0.49242542846405263	Bipolar Cell
NR2E3	ENSG00000278570	Macaca fascicularis	0.6153367087991998	Cone
NR2E3	ENSG00000278570	Macaca fascicularis	-0.48458079944053006	Horizontal Cell
NR2E3	ENSG00000278570	Macaca fascicularis	-1.1246551454849099	Macrophage
NR2E3	ENSG00000278570	Macaca fascicularis	-0.5345460693240467	Melanocyte
NR2E3	ENSG00000278570	Macaca fascicularis	1.0226027040540981	Microglia
NR2E3	ENSG00000278570	Macaca fascicularis	-0.10856904138145734	Muller Glia
NR2E3	ENSG00000278570	Macaca fascicularis	-1.1160146515182074	Retinal Ganglion Cell
NR2E3	ENSG00000278570	Macaca fascicularis	4.288633642345427	Rod
NRL	ENSG00000129535	Homo sapiens	8.878668541392454	Rod
NRL	ENSG00000129535	Mus musculus	8.941281559737822	Rod
NRL	ENSG00000129535	Macaca fascicularis	7.679962797523494	Rod
NRL	ENSG00000129535	Homo sapiens	4.326892626864861	Bipolar Cell
NRL	ENSG00000129535	Mus musculus	5.910217679940914	Cone
NRL	ENSG00000129535	Homo sapiens	4.698508188791166	Cone
NRL	ENSG00000129535	Macaca fascicularis	-6.545578444272537	Retinal Ganglion Cell
NRL	ENSG00000129535	Homo sapiens	3.300360627404467	Microglia
NRL	ENSG00000129535	Mus musculus	3.299602073738519	Bipolar Cell
NRL	ENSG00000129535	Homo sapiens	2.0431865025402964	Muller Glia
NRL	ENSG00000129535	Homo sapiens	-2.35293624128749	Retinal Ganglion Cell
NRL	ENSG00000129535	Macaca fascicularis	-3.105295847960469	Amacrine Cell
NRL	ENSG00000129535	Mus musculus	-2.98729036202431	RPC
NRL	ENSG00000129535	Homo sapiens	-1.9232831474164738	Macrophage
NRL	ENSG00000129535	Homo sapiens	2.5730961791719484	Neurogenic Cell
NRL	ENSG00000129535	Mus musculus	1.5317035832838028	Amacrine Cell
NRL	ENSG00000129535	Homo sapiens	-1.2724472296957539	Melanocyte
NRL	ENSG00000129535	Macaca fascicularis	2.3119884110421665	Cone
NRL	ENSG00000129535	Mus musculus	-2.96274272236402	Rod Bipolar Cell
NRL	ENSG00000129535	Mus musculus	1.869412933904267	Pericyte
NRL	ENSG00000129535	Macaca fascicularis	2.0161077998485046	Bipolar Cell
NRL	ENSG00000129535	Macaca fascicularis	1.8727595554291037	Microglia
NRL	ENSG00000129535	Homo sapiens	1.0796449115735793	Rod Bipolar Cell
NRL	ENSG00000129535	Mus musculus	-0.8471980087998823	Horizontal Cell
NRL	ENSG00000129535	Homo sapiens	-0.7287199368851434	Horizontal Cell
NRL	ENSG00000129535	Mus musculus	1.1075983141174088	Microglia
NRL	ENSG00000129535	Macaca fascicularis	-1.5340390243596673	Macrophage
NRL	ENSG00000129535	Homo sapiens	0.6737948480348562	Pericyte
NRL	ENSG00000129535	Mus musculus	1.015917672364415	Macrophage
NRL	ENSG00000129535	Mus musculus	-0.7660288892144879	Neurogenic Cell
NRL	ENSG00000129535	Homo sapiens	0.40378875556181243	Amacrine Cell
NRL	ENSG00000129535	Mus musculus	-1.5236350413301585	Melanocyte
NRL	ENSG00000129535	Homo sapiens	0.6559898907706914	AC/HC Precursor
NRL	ENSG00000129535	Mus musculus	-0.14344026324690903	Retinal Ganglion Cell
NRL	ENSG00000129535	Mus musculus	0.2442449835371897	Muller Glia
NRL	ENSG00000129535	Mus musculus	0.25327779728697303	AC/HC Precursor
NRL	ENSG00000129535	Homo sapiens	-0.13924222397453828	RPC
NRL	ENSG00000129535	Macaca fascicularis	-0.39473105982504997	Pericyte
NRL	ENSG00000129535	Macaca fascicularis	-0.3608084155815802	Horizontal Cell
NRL	ENSG00000129535	Macaca fascicularis	0.4659743660991447	Melanocyte
NRL	ENSG00000129535	Macaca fascicularis	-0.5637402378010211	Muller Glia
NUF2	ENSG00000143228	Mus musculus	5.300491562768407	Neurogenic Cell
NUF2	ENSG00000143228	Mus musculus	5.187885132765325	RPC
NUF2	ENSG00000143228	Homo sapiens	4.3603765697290395	RPC
NUF2	ENSG00000143228	Homo sapiens	3.6590329183221937	Neurogenic Cell
NUF2	ENSG00000143228	Mus musculus	-2.534187959452028	Amacrine Cell
NUF2	ENSG00000143228	Mus musculus	-2.6888046982924507	Horizontal Cell
NUF2	ENSG00000143228	Mus musculus	-1.8344132907357396	Bipolar Cell
NUF2	ENSG00000143228	Homo sapiens	-1.643100793910941	Retinal Ganglion Cell
NUF2	ENSG00000143228	Homo sapiens	1.3428908958954213	Macrophage
NUF2	ENSG00000143228	Mus musculus	-1.2997093783631877	Retinal Ganglion Cell
NUF2	ENSG00000143228	Mus musculus	-1.8996074686028055	Muller Glia
NUF2	ENSG00000143228	Homo sapiens	-2.7696785664478476	AC/HC Precursor
NUF2	ENSG00000143228	Mus musculus	-1.460005542827109	Cone
NUF2	ENSG00000143228	Homo sapiens	-1.2124326037797133	Amacrine Cell
NUF2	ENSG00000143228	Mus musculus	-2.4570001008969444	AC/HC Precursor
NUF2	ENSG00000143228	Mus musculus	-2.706796578749891	Rod Bipolar Cell
NUF2	ENSG00000143228	Homo sapiens	-1.4814665333823374	Horizontal Cell
NUF2	ENSG00000143228	Mus musculus	1.5098144244414191	Macrophage
NUF2	ENSG00000143228	Homo sapiens	-1.4058624320993263	Pericyte
NUF2	ENSG00000143228	Homo sapiens	-0.9525217720300136	Melanocyte
NUF2	ENSG00000143228	Homo sapiens	0.6522498578089921	Rod
NUF2	ENSG00000143228	Homo sapiens	-0.43318163816594235	Muller Glia
NUF2	ENSG00000143228	Mus musculus	-0.48295365244110827	Rod
NUF2	ENSG00000143228	Mus musculus	-1.5809787224080352	Melanocyte
NUF2	ENSG00000143228	Homo sapiens	-0.6461669269971114	Rod Bipolar Cell
NUF2	ENSG00000143228	Mus musculus	-0.5333553496925446	Microglia
NUF2	ENSG00000143228	Homo sapiens	0.0780002405599653	Bipolar Cell
NUF2	ENSG00000143228	Homo sapiens	-0.1007997918793358	Cone
NUF2	ENSG00000143228	Mus musculus	0.17044092074333228	Pericyte
NUF2	ENSG00000143228	Homo sapiens	-0.014653265606314265	Microglia
NUF2	ENSG00000143228	Macaca fascicularis	0.17150727769342378	Amacrine Cell
NUF2	ENSG00000143228	Macaca fascicularis	-0.23676704176091798	Bipolar Cell
NUF2	ENSG00000143228	Macaca fascicularis	-0.1476469561245874	Cone
NUF2	ENSG00000143228	Macaca fascicularis	-0.32015043874236376	Horizontal Cell
NUF2	ENSG00000143228	Macaca fascicularis	2.691495885461183	Macrophage
NUF2	ENSG00000143228	Macaca fascicularis	-0.923283524314762	Melanocyte
NUF2	ENSG00000143228	Macaca fascicularis	-0.6858671079159354	Microglia
NUF2	ENSG00000143228	Macaca fascicularis	0.03886494351170968	Muller Glia
NUF2	ENSG00000143228	Macaca fascicularis	0.8403820485088481	Pericyte
NUF2	ENSG00000143228	Macaca fascicularis	0.07042734161877952	Retinal Ganglion Cell
NUF2	ENSG00000143228	Macaca fascicularis	-0.15238603990598584	Rod
ONECUT1	ENSG00000169856	Macaca fascicularis	9.32197201003675	Horizontal Cell
ONECUT1	ENSG00000169856	Mus musculus	7.247721189207959	Horizontal Cell
ONECUT1	ENSG00000169856	Homo sapiens	8.713133005273155	Horizontal Cell
ONECUT1	ENSG00000169856	Mus musculus	3.9882809953923273	Retinal Ganglion Cell
ONECUT1	ENSG00000169856	Homo sapiens	5.262507892382894	Retinal Ganglion Cell
ONECUT1	ENSG00000169856	Macaca fascicularis	4.649516253296969	Retinal Ganglion Cell
ONECUT1	ENSG00000169856	Mus musculus	3.9391899367297545	Neurogenic Cell
ONECUT1	ENSG00000169856	Mus musculus	2.659084358309798	Amacrine Cell
ONECUT1	ENSG00000169856	Homo sapiens	3.1374690018665774	Amacrine Cell
ONECUT1	ENSG00000169856	Mus musculus	3.732561018058642	AC/HC Precursor
ONECUT1	ENSG00000169856	Mus musculus	2.1542060267093057	Cone
ONECUT1	ENSG00000169856	Homo sapiens	2.758917239221041	Cone
ONECUT1	ENSG00000169856	Mus musculus	-3.2014081490678543	Muller Glia
ONECUT1	ENSG00000169856	Macaca fascicularis	-2.69988361808313	Rod
ONECUT1	ENSG00000169856	Macaca fascicularis	-4.331781816279295	Cone
ONECUT1	ENSG00000169856	Homo sapiens	-1.9574828235819233	Muller Glia
ONECUT1	ENSG00000169856	Homo sapiens	2.991004907340143	AC/HC Precursor
ONECUT1	ENSG00000169856	Homo sapiens	3.074842361703069	Neurogenic Cell
ONECUT1	ENSG00000169856	Homo sapiens	-2.3521282378125434	Macrophage
ONECUT1	ENSG00000169856	Mus musculus	1.1930852546052804	Rod
ONECUT1	ENSG00000169856	Macaca fascicularis	-1.6823484683584593	Muller Glia
ONECUT1	ENSG00000169856	Macaca fascicularis	-2.5774192552036346	Macrophage
ONECUT1	ENSG00000169856	Mus musculus	-1.4024053526660114	Pericyte
ONECUT1	ENSG00000169856	Mus musculus	-1.4393788458828054	Macrophage
ONECUT1	ENSG00000169856	Mus musculus	-1.9091595805672914	Rod Bipolar Cell
ONECUT1	ENSG00000169856	Homo sapiens	0.7821323913766919	Rod
ONECUT1	ENSG00000169856	Homo sapiens	-1.5173871066483007	Rod Bipolar Cell
ONECUT1	ENSG00000169856	Homo sapiens	-1.126034259390102	Pericyte
ONECUT1	ENSG00000169856	Mus musculus	-0.9867601058422679	Microglia
ONECUT1	ENSG00000169856	Homo sapiens	0.620367148723517	Microglia
ONECUT1	ENSG00000169856	Homo sapiens	-0.7172463838593032	RPC
ONECUT1	ENSG00000169856	Homo sapiens	0.3766433036544201	Bipolar Cell
ONECUT1	ENSG00000169856	Macaca fascicularis	-0.9039827603942943	Bipolar Cell
ONECUT1	ENSG00000169856	Macaca fascicularis	-1.0789889950687968	Microglia
ONECUT1	ENSG00000169856	Homo sapiens	0.3103011496250893	Melanocyte
ONECUT1	ENSG00000169856	Mus musculus	0.27235913190991534	RPC
ONECUT1	ENSG00000169856	Mus musculus	0.11601298308039884	Bipolar Cell
ONECUT1	ENSG00000169856	Mus musculus	-0.50611702647851875	Melanocyte
ONECUT1	ENSG00000169856	Macaca fascicularis	0.5313189295002153	Amacrine Cell
ONECUT1	ENSG00000169856	Macaca fascicularis	-0.21150072086864577	Pericyte
ONECUT1	ENSG00000169856	Macaca fascicularis	-0.24688866044514668	Melanocyte
ONECUT3	ENSG00000205922	Mus musculus	8.08574189177355	Horizontal Cell
ONECUT3	ENSG00000205922	Homo sapiens	8.373330753450064	Horizontal Cell
ONECUT3	ENSG00000205922	Macaca fascicularis	8.126664166974955	Horizontal Cell
ONECUT3	ENSG00000205922	Mus musculus	2.5436082947929224	Retinal Ganglion Cell
ONECUT3	ENSG00000205922	Homo sapiens	2.8318014476482882	Cone
ONECUT3	ENSG00000205922	Mus musculus	1.9922954061754525	Amacrine Cell
ONECUT3	ENSG00000205922	Mus musculus	3.3651067425033876	AC/HC Precursor
ONECUT3	ENSG00000205922	Homo sapiens	-1.9296035431049605	Muller Glia
ONECUT3	ENSG00000205922	Homo sapiens	1.8870066354576474	Amacrine Cell
ONECUT3	ENSG00000205922	Homo sapiens	-2.1485726872784214	Melanocyte
ONECUT3	ENSG00000205922	Homo sapiens	-2.643659973254401	RPC
ONECUT3	ENSG00000205922	Homo sapiens	1.6075907951274069	Retinal Ganglion Cell
ONECUT3	ENSG00000205922	Homo sapiens	2.6820487247550133	AC/HC Precursor
ONECUT3	ENSG00000205922	Mus musculus	-1.5765422240916884	RPC
ONECUT3	ENSG00000205922	Mus musculus	-1.7580211456188586	Muller Glia
ONECUT3	ENSG00000205922	Homo sapiens	-1.6438531876104856	Pericyte
ONECUT3	ENSG00000205922	Homo sapiens	-0.9974989320592231	Macrophage
ONECUT3	ENSG00000205922	Macaca fascicularis	-2.169115106572867	Cone
ONECUT3	ENSG00000205922	Macaca fascicularis	-1.9966661052594197	Macrophage
ONECUT3	ENSG00000205922	Homo sapiens	-0.5525123791577157	Rod
ONECUT3	ENSG00000205922	Macaca fascicularis	-1.4403486292597427	Retinal Ganglion Cell
ONECUT3	ENSG00000205922	Mus musculus	-0.7761293077998405	Neurogenic Cell
ONECUT3	ENSG00000205922	Macaca fascicularis	-1.4137058754950735	Pericyte
